"fdc_id","food_description","Food_Group_Code","Food_Group","source_fct","nutrient_data_source","ENERCkcal","PROCNTg","PROANIg","MFP_PROTg","FAT_g","FASATg","FAMSg","FAPUg","CHOCDFg","CHOLEmg","FIB_g","SUCSg","PHYTACmg","VITA_RAEmcg","A_VITAmcg","VITDmcg","VITEmcg","VITCmg","THIAmg","RIBFmg","NIAmg","VITB6_mg","FOLmcg","VITB12mg","PANTACmg","TRPmg","THRmg","ILEmg","LEUmg","LYSmg","METmg","CYSmg","PHEmg","TYRmg","VALmg","ARGmg","HISmg","CAmg","Pmg","MGmg","Kmg","NAmg","FEmg","MFP_FEmg","ZNmg","CUmg","MNmg"
"424","Bean, cluster","F3","Vegetables","TZ08","None listed","42","2.7","0","0","0.1","0","0","0.1","7.8","0","2.8","2.4","14",30,"0",0,0,7,0.1,0.1,"1",0.1,32,0,0.1,"19","101","97","160","157","41","16","99","56","116","212","53",14,59,20,136,2,0.8,0,"0.6",0.1,0.3
"425","Bean, french","F3","Vegetables","TZ08","None listed","35","1.9","0","0","0.3","0.1","0","0.1","7.9","0","3.2","0.3","91",67,"0",0,0,0,10,0.1,"0.1",0.1,3.3,0,0.1,"20","82","69","116","91","23","18","69","44","93","76","35",46,39,25,299,3,1.3,0,"0.4",0.1,0.3
"431","Cabbage, chinese, raw","F3","Vegetables","TZ08","None listed","15","2.2999999999999998","0","0","0.2","0","0.1","0","2.1","0","2","0","42",303,"0",0,2,25,0,0.1,"0.4",0.1,73,0,0,"25","60","82","69","103","21","34","60","119","88","165","40",74,41,15,202,16,1.1,0,"0.2",0.1,0.3
"402","Cabbage, cooked","F3","Vegetables","TZ08","None listed","14","0.6","0","0","0.3","0.1","0","0.1","2.8","0","1.8","0.3","0",8,"0",0,0,13,0,0,"0.2",0.1,13,0,0.1,"6","22","32","33","30","6","5","20","11","27","36","13",20,9,5,61,5,0.1,0,"0.1",0,0.1
"403","Cabbage, raw, green, white","F3","Vegetables","TZ08","None listed","25","1.3","0","0","0.1","0","0","0","5.8","0","2.5","3.2","0",5,"0",0,0.2,36.6,0.1,0,"0.2",0.1,43,0,0.2,"10","35","51","52","47","10","8","32","17","43","57","20",40,26,12,170,18,0.5,0,"0.2",0,0.2
"430","Carrot, juice","F3","Vegetables","TZ08","None listed","45","1.1000000000000001","0","0","0.2","0","0","0.1","10.5","0","3.3","3.6","9",1942,"0",0,1,2,0,0.1,"0.5",0.3,14,0,0.3,"12","40","43","46","43","7","9","34","21","46","45","17",31,30,13,227,66,0.6,0,"0.3",0.1,0.8
"404","Carrots, raw","F3","Vegetables","TZ08","None listed","41","0.9","0","0","0.2","0","0","0.1","9.6","0","2.8","4.7","9",841,"0",0,0.7,5.9,0.1,0.1,"1",0.1,19,0,0.3,"12","40","43","46","43","7","9","34","21","46","45","17",33,35,12,320,69,0.3,0,"0.2",0,0.1
"409","Cassava leaf","F3","Vegetables","TZ08","None listed","37","3.7","0","0","0.2","0","0","0.1","7.3","0","0.6","0","42",519,"0",0,0,33,0.1,0.2,"0.9",0.5,104,0,0.3,"7","24","35","36","33","7","6","22","12","30","40","14",211,72,62,550,11,3.1,0,"0.4",0.2,0.1
"405","Cauliflower, cooked without salt","F3","Vegetables","TZ08","None listed","12","0.7","0","0","0.1","0","0","0","2.6","0","1.1000000000000001","0.2","0",6,"0",0,0,16,0,0,"0.1",0.1,21,0,0.1,"15","49","72","73","67","14","12","45","24","61","81","29",23,11,7,121,9,0.3,0,"0.1",0,0.1
"406","Cauliflower, raw","F3","Vegetables","TZ08","None listed","25","2","0","0","0.1","0","0","0.1","5.3","0","2.5","2.4","0",1,"0",0,0.1,46.4,0.1,0.1,"0.5",0.2,57,0,0.7,"12","36","31","50","43","12","19","30","20","41","46","20",22,44,15,303,30,0.4,0,"0.3",0,0.2
"427","Chili, green","F3","Vegetables","TZ08","None listed","21","0.9","0","0","0.1","0","0","0","5.0999999999999996","0","1.3","3.1","35",39,"0",0,1,109,0.1,0,"0.7",0.2,22,0,0.1,"5","19","21","29","29","6","4","19","11","22","44","10",12,27,11,150,12,0.6,0,"0.2",0.1,0.1
"410","Cowpea leaf","F3","Vegetables","TZ08","None listed","37","9.3000000000000007","0","0","0.8","0","0","0.1","7.3","0","3.3","0","42",519,"0",0,0,32.4,0.1,8.3,"0.9",0.5,104,0,0.3,"8","30","36","52","39","9","4","35","22","43","46","19",49.7,72,62,248,5.7,0.8,0,"1.4",0.2,0.1
"407","Cucumber, with peel, raw","F3","Vegetables","TZ08","None listed","15","0.7","0","0","0.1","0","0","0","3.6","0","0.5","1.7","0",5,"0",0,0,2.8,0,0,"0.1",0,7,0,0.3,"5","19","21","29","29","6","4","19","11","22","44","10",16,21,13,147,2,0.3,0,"0.2",0,0.1
"408","Egg plant, raw","F3","Vegetables","TZ08","None listed","24","1","0","0","0.2","0","0","0.1","5.7","0","3.4","2.4","0",1,"0",0,0.3,2.2,0,0,"0.6",0.1,22,0,0.3,"24","130","175","306","173","51","32","168","116","196","196","87",9,25,14,230,2,0.4,0,"0.1",0.1,0.3
"411","Green medium, leaf","F3","Vegetables","TZ08","None listed","15","2.2999999999999998","0","0","0.2","0","0.1","0","2.1","0","2","0","42",303,"0",0,2,25,0,0.1,"0.4",0.1,73,0,0,"24","130","175","306","173","51","32","168","116","196","196","87",74,41,15,202,16,1.1,0,"0.2",0.1,0.3
"429","Green pepper (capsicum)","F3","Vegetables","TZ08","None listed","19","0","1","0","0","4.5","0.1","0.1","0.3","0.2","0","1.5","70",78,"0",0,2,218,0.1,0.1,"1.4",0.4,44,0,0.1,"25","60","82","82","103","21","34","60","119","88","165","40",10,23,10,131,10,0.5,0,"0.2",0,0.1
"426","Hare lettuce, (mchunga)","F3","Vegetables","TZ08","None listed","10.7","1","0","0","0.3","0","0.1","0","1","0","0.4","0","42",8.3,"0",0,6.1,16,0,0,"0.1",0.1,21,0,0.1,"35","60","82","69","228","86","47","60","119","88","165","40",66.7,2.8,44.8,21.3,14.5,1.7,0,"0.2",0.1,0.3
"414","Lettuce","F3","Vegetables","TZ08","None listed","13","1","0","0","0.2","0","0","0.1","2.1","0","1.4","0.1","0",33,"0",0,0,4,0.1,0,"0.2",0,56,0,0.1,"20","63","59","105","74","26","13","70","44","78","72","28",19,20,9,158,9,0.5,0,"0.2",0,0.2
"415","Mushroom","F3","Vegetables","TZ08","None listed","27","2.2000000000000002","0","0","0.5","0.1","0","0.2","5.0999999999999996","0","2.2000000000000002","0.2","0",0,"0",2,0,4,0.1,0.3,"4.5",0.1,18,0,2.2,"25","60","82","69","103","21","34","60","119","88","165","40",3,86,9,318,5,0.5,0,"0.5",0.3,0
"416","Okra, raw","F3","Vegetables","TZ08","None listed","31","2","0","0","0.1","0","0","0","7","0","3.2","1.2","77",19,"0",0,0.4,21.1,0.2,0.1,"1",0.2,88,0,0.2,"20","63","59","105","74","26","13","70","44","78","72","28",81,63,57,303,0.6,0.8,0,"0.6",0.1,1
"417","Onion, raw","F3","Vegetables","TZ08","None listed","40","1.3","0","0","0.2","0","0","0.1","9.1999999999999993","0","1.3","1.2","0",0,"0",0,0,7.4,0,0,"0.1",0.1,19,0,0.1,"8","53","75","70","75","14","14","49","29","62","63","20",23,29,10,146,4,0.2,0,"0.2",0,0.1
"418","Pea, green, fresh","F3","Vegetables","TZ08","None listed","84","5.4","0","0","0.2","0","0","0.1","15.6","0","5.5","4.8","28",60,"0",0,0,14,0.3,0.2,"2",0.2,63,0,0.2,"51","101","89","137","227","43","6","88","48","103","111","60",27,117,39,271,3,1.5,0,"1.2",0.2,0.5
"433","Pepper dried or fresh, hot","F3","Vegetables","TZ08","None listed","27","1","0","0","0.3","0.1","0.1","0.1","5.8","0","1.7","0.1","35",471,"0",0,1,146,0,0,"0.9",0.2,16,0,0.1,"17","70","59","99","77","20","15","59","37","79","65","30",9,19,11,141,15,0.4,0,"0.1",0.4,0.1
"412","Pumpkin leaf, raw","F3","Vegetables","TZ08","None listed","19","7","0","0","0.7","0.2","0.1","0","9","0","4.4000000000000004","0","42",550,"0",0,2,24.5,0,8.5,"0.4",0.2,118,0,0.3,"20","63","59","105","74","26","13","70","44","78","72","28",114.5,29,28.4,203,29,0.6,0,"1.1000000000000001",0.3,0.3
"419","Pumpkin, cooked","F3","Vegetables","TZ08","None listed","20","0.5","0","0","0.3","0.1","0","0.2","4.4000000000000004","0","1.4","0.1","0",201,"0",0,0,5,0.1,0,"0.4",0,14,0,0.2,"7","14","18","25","17","6","4","18","15","19","25","9",7,10,4,219,1,0.2,0,"0.2",0.1,0.1
"432","Salad, green","F3","Vegetables","TZ08","None listed","36","3.5","0","0","0.9","0.1","0.1","0.4","7.1","0","4.4000000000000004","0.4","47",399,"0",0,3,32,0.1,0.1,"0.8",0.2,113,0,0.1,"34","111","124","147","166","36","55","105","152","135","228","61",94,17,352,22,1.8,0,0.4,"0.1",0.1,0.4
"420","Spinach, cooked","F3","Vegetables","TZ08","None listed","23","3","0","0","0.3","0","0","0.1","3.8","0","2.4","0","0",819,"0",0,1,10,0.1,0.2,"0.5",0.2,146,0,0.2,"40","127","152","231","182","55","35","134","113","168","168","66",136,56,87,466,70,3.6,0,"0.8",0.2,0.9
"428","Sweet potato leaf","F3","Vegetables","TZ08","None listed","35","4.8","0","0","0.3","0","0.1","0","6.4","0","2","0","42",303,"0",0,2,21.8,0.6,3.1,"0.4",0.1,73,0,0,"35","60","82","69","228","86","47","60","119","88","165","40",59.2,41,44.8,315.2,10.6,0.5,0,"0.2",0.1,0.3
"434","Swiss chard, raw","F3","Vegetables","TZ08","None listed","19","1.8","0","0","0.2","0","0","0.1","3.7","0","1.6","1.1000000000000001","42",306,"0",0,1.9,30,0,0.1,"0.4",0.1,14,0,0.2,"17","83","147","130","99","19","0","110","0","110","117","36",51,46,81,379,213,1.8,0,"2.8",0.9,1.6
"413","Taro leaf, raw","F3","Vegetables","TZ08","None listed","42","5","0","0","0.7","0.2","0.1","0.3","6.7","0","3.7","3","0",241,"0",0,2,52,0.2,0.5,"1.5",0.1,126,0,0.1,"23","69","54","111","67","20","32","82","55","82","103","34",137,29,22,203,29,0.8,0,"0.1",0.3,0.3
"421","Tomato, bitter (African egg plant)","F3","Vegetables","TZ08","None listed","22","1","0","0","0.4","0.1","0","0.2","4.5","0","2.8","0.5","6",13,"0",0,0,20,0.1,0.1,"0.3",0.1,20,0,0.1,"10","35","51","52","47","10","8","32","17","43","57","20",31,15,8,97,8,0.2,0,"0.1",0,0.1
"422","Tomato, green","F3","Vegetables","TZ08","None listed","21","0.9","0","0","0.3","0","0.1","0.1","4.5999999999999996","0","1.1000000000000001","0","6",87,"0",0,0,19,0.1,0.1,"0.6",0.1,15,0,0.3,"6","21","20","31","31","7","11","22","15","22","21","13",5,24,11,222,9,0.5,0,"0.1",0.1,0.1
"423","Tomato, ripe","F3","Vegetables","TZ08","None listed","21","0.9","0","0","0.3","0","0.1","0.1","4.5999999999999996","0","1.1000000000000001","0","6",87,"0",0,0,19,0.1,0.1,"0.6",0.1,15,0,0.3,"6","21","20","31","31","7","11","22","15","22","21","13",5,24,11,222,9,0.5,0,"0.1",0.1,0.1
"755","Cabbage relish with oil","F4","Vegetables Based","TZ08","None listed","34.1","0.7","0.1","0","2.1","1.8","0.1","0.1","3.5","0","1.4","0.6","5.2",97.6,"0",0,0.1,11.8,0,0,"0.3",0.1,81.2,0,0.1,"7.2","27.2","32.299999999999997","40.799999999999997","39.1","9","6.6","24.8","14.6","30.3","49.3","14.4",14.3,16.5,7,89.2,130.7,0.2,0,"0.1",0,0.1
"754","Cabbage, onion salad","F4","Vegetables Based","TZ08","None listed","27.8","1.2","0","0","0.3","0.1","0","0.2","6.2","0","2.2000000000000002","0.3","0.3",18,"0",0,0,16.5,0.1,0,"0.3",0.1,19.1,0,0.2,"11.9","33.1","45.5","49.1","51.8","10.9","11.9","33","21.5","38.9","88.7","19.899999999999999",26.7,24.2,11.1,151.8,6,0.3,0,"0.2",0,0.1
"756","Cassava leaf relish with groundnuts","F4","Vegetables Based","TZ08","None listed","113.1","6.4","0","0","6.8","0.9","3.3","2.2000000000000002","9.9","0","2","0.8","263.7",330.6,"0",0,0,21.4,0.1,0.1,"0.7",0.4,69.8,0,0.4,"40.9","149.6","165.1","268.39999999999998","168.1","51.4","60.7","169.6","161.5","449.5","131.80000000000001","152.80000000000001",159.4,108.9,67.9,531.8,270.3,2.8,0,"0.8",0.3,0.4
"757","Cassava leaf relish with coconut milk","F4","Vegetables Based","TZ08","None listed","70.900000000000006","2.8","0","0","4.7","4","0.2","0.1","6.7","0","1.6","0","70",360.5,"0",0,1.2,26.9,0.1,0.2,"2.6",0.4,93.1,0,0.2,"35","133.5","122","209","119.5","43","39.700000000000003","125.2","81.7","150","2277.5","61.7",136.2,61.1,44,398.1,9.7,2.3,0,"0.4",0.2,0.3
"759","Cow pea leaf relish with coconut milk","F4","Vegetables Based","TZ08","None listed","80.3","2.5","0","0","6","5.2","0.3","0.1","6.4","0.1","1.9","0","77.5",259.5,"0",0,0,17.1,0.1,0.1,"0.6",0.3,56.7,0,0.2,"70.900000000000006","294","363.8","654","377.1","129.80000000000001","108.6","392.4","206","404","806.7","192.7",107.8,55.8,36.8,337.4,9,2,0,"0.4",0.2,0.3
"779","Cow pea leaf relish with groundnuts","F4","Vegetables Based","TZ08","None listed","79.3","4.8","0","0","4.2","0.5","2","1.4","8.3000000000000007","0","1.6","0.4","168.4",345.3,"0",0,0,8.8,0.1,0.1,"1.9",0.4,80,0,0.4,"26.1","107.6","129.19999999999999","224.8","135","40.200000000000003","35.5","145","107.3","145.30000000000001","253.7","74.5",133,57.3,43.4,442.9,10.7,2.1,0,"0.3",0.2,0.1
"784","Egg plant relish","F4","Vegetables Based","TZ08","None listed","77.3","1.2","0","0","4.7","2","0.6","1.7","7.9","0","2.2000000000000002","1.7","16.5",44.2,"0",0,1.1,168.9,0.1,0,"0.6",0.1,16.8,0,0.3,"20.399999999999999","54.6","68.8","109","74.7","21.4","14.3","64.2","41.2","73.3","85.9","34.1",9.4,28.8,13.7,247.2,28.2,0.4,0,"0.2",0.1,0.2
"763","Green leaf, medium, relish with coconut milk","F4","Vegetables Based","TZ08","None listed","107.7","2.8","0","0","9.1999999999999993","8","0.5","0.1","5.8","0","4.0999999999999996","0","121.5",245.4,"0",0,1.9,21.1,0.1,0.1,"0.5",0.1,66.2,0,0.1,"30.8","81.3","101.8","133.1","133.1","123.1","33.700000000000003","45.3","94.2","124.2","125.8","281",63.7,63.7,20.8,259.7,18.4,1.5,0,"0.5",0.2,0.6
"762","Green leaf, medium relish with groundnuts","F4","Vegetables Based","TZ08","None listed","15","1","0","0","0.6","0.1","0.3","0.2","2","0","0.8","0","27.8",86.7,"0",0,0.5,10.7,0,0,"0.4",0,20.4,0,0.1,"9.3000000000000007","19.8","31","32","40.4","7.1","18.3","23.9","39.700000000000003","27.3","49.2","14.3",17.2,19.2,8,114.7,16,0.3,0.1,"0.1",0,0
"760","Green leaf, medium, relish without oil","F4","Vegetables Based","TZ08","None listed","5.3","0.8","0","0","7","0","0","0","0.7","0","0.7","0","7",106,"0",0,0.7,8.8,0,0,"1.4",0,25.7,0,0,"8.4","45.8","61.6","107.8","60.9","17.899999999999999","11.2","59.2","40.799999999999997","69","69","30.6",26,14.4,5.3,71.1,5.6,0.4,0,"0.1",0,0.1
"761","Green leaf, medium, relish with oil","F4","Vegetables Based","TZ08","None listed","86.1","1","0","0","14.5","7.9","0.5","0.1","1","0","0.9","0","22.2",192.1,"0",0,1.3,15.8,0,0,"0.2",0.1,46.3,0,0,"11.4","61.8","82.9","120.5","82.3","24.3","15.2","79.8","54.7","46.6","93.2","41.3",35,19.5,7,96,7.5,23.5,0,"0.1",0,6.1
"766","Green peas relish without oil","F4","Vegetables Based","TZ08","None listed","63.5","3.9","0","0","0.2","0","0","0.1","12","0","4.0999999999999996","3.2","20.9",62.2,"0",0,0,14.4,0.2,0.1,"1.5",0.2,47.8,0,0.2,"27.2","142.19999999999999","137.1","225.5","222.2","56.9","25.2","140.4","80.599999999999994","163.30000000000001","298.39999999999998","75",20.8,88.2,30.1,246.4,111.9,1.2,0,"0.9",0.1,0.4
"782","Green peas relish with oil","F4","Vegetables Based","TZ08","None listed","82.5","3.8","0","0","2.6","2","0.2","0.1","11.8","0","3.9","3.2","19.8",59.2,"0",0,0,13.8,0.2,0.1,"1.5",0.2,45.6,0,0.2,"35.299999999999997","74","67","100.8","160.30000000000001","30.6","7.2","65.5","36.5","76","81.099999999999994","43.5",20,94,34.2,250,99,1.4,0,"1",0.2,0.6
"767","Green peas relish with oil and coconut milk","F4","Vegetables Based","TZ08","None listed","125.6","3.6","0","0","7,8","6.7","0.4","0.3","11.9","0","4.5999999999999996","2.4","79.099999999999994",47.3,"0",0,0.2,10.5,0.2,0.1,"1.4",0.2,44.1,0,0.2,"36","82.3","78.3","126.5","158.30000000000001","36.1","17.5","83.7","48.2","98.1","162.1","49.4",20.1,84.1,28.7,236.4,106.1,1.1,0,"0.8",0.1,0.4
"778","Green peas relish with coconut milk","F4","Vegetables Based","TZ08","None listed","120.2","3.7","0","0","6.6","5.7","0.3","0.2","12.7","0","5.0999999999999996","3","69.8",42.7,"0",0,0.2,10.5,0.2,0.1,"1.4",0.2,44.1,0,0.2,"30.4","145.4","142.69999999999999","241.6","219.2","61","33","152.9","88.4","179.4","308.7","50",18,85.7,28,247.9,83.8,1.3,0,"0.9",0.2,0.7
"786","Hare lettuce (mchunga)","F4","Vegetables Based","TZ08","None listed","169.6","1","0","0","17.399999999999999","14.8","1.1000000000000001","0.4","4.5","0","0.9","0.3","14.7",42.2,"0",40.4,323.2,34.2,0,0,"0.3",0,112,0,0.1,"11.4","58.9","76.2","117.6","80.7","21","17.399999999999999","69.3","46.6","80.2","80","35.4",26.6,18.4,7.3,141,9.2,0.8,0,"0.1",0.1,0.1
"783","Okra relish without oil","F4","Vegetables Based","TZ08","None listed","16.7","0.9","0","0","0.2","0.1","0","0.1","3.7","0.1","1.9","0.1","39.700000000000003",202.3,"0",0,0.7,12,0,0.1,"1.2",0.1,38.6,0,0.2,"12.3","44.3","39.299999999999997","68","50.3","15.3","9.3000000000000007","43","27","52.3","45.7","19.3",59.4,20.7,14.4,152.5,656.1,0.6,0,"0.1",0.1,0.2
"775","Okra relish with oil","F4","Vegetables Based","TZ08","None listed","74.3","0.8","0.1","0","6.2","5.6","0.4","0.2","4.7","0","1.3","0.5","24.2",212.7,"0",0,0.3,27.5,0,0,"0.5",0.1,17,0,0.1,"10.8","33.700000000000003","31.8","47.1","42.8","10","12.9","30.5","20.8","37","48.3","17.3",15.1,22.5,10.9,171.6,107.2,0.5,0,"0.2",0.1,0.2
"765","Okra relish with coconut milk","F4","Vegetables Based","TZ08","None listed","51","1.2","0","0","3.2","2.7","0.1","0.1","5.7","0","0","2","54",43,"0",0,0,10,0.1,0.1,"0.5",0.1,16,0,0.1,"13","41","40","65","51","15","16","43","28","52","92","22",17,30,13,190,6,0.7,0,"0.2",0.1,0.3
"781","Okra, fried","F4","Vegetables Based","TZ08","None listed","106.2","1","0","0","10.199999999999999","8.6999999999999993","0.6","0.2","4.5","0","1.5","0.1","38.5",28.5,"0",0,0.1,5.1,0,0,"0.3",0,15.8,0,0,"10.8","38.799999999999997","34.9","54.9","45.9","11.3","10.3","33.5","22.4","43","53.1","17.5",22.3,20.5,11.8,145.7,292.3,0.6,0,"0.2",0.1,0.1
"780","Sweet potato leaf relish with coconut milk","F4","Vegetables Based","TZ08","None listed","166.1","3.7","0","0","13.7","11.9","0.6","0.2","10.6","0","7.1","0","188.4",770,"0",0,3.2,39,0.1,0.1,"0.8",0.3,175.6,0,0.5,"43.6","136.6","135","245.8","162.4","61.2","44.6","165.6","102.8","190","319.2","70",109.7,102.6,33.8,425.3,417.6,2.5,0,"0.7",0.3,1
"777","Potato leaf relish with milk","F4","Vegetables Based","TZ08","None listed","67.7","6.5","1.2","0","2.6","1.4","0.8","0.1","6.9","8","4","0","53.4",385.6,"0",0,72.7,13.3,0.1,0.1,"0.5",0.1,94.2,0,0,"51.3","145.1","130.6","236.6","183.6","48.8","39.799999999999997","160.69999999999999","87.5","16.3","264.89999999999998","75.900000000000006",213.7,134.5,36.3,484,63.4,2.2,0,"0.5",0.1,0.5
"764","Potato leaf relish with oil","F4","Vegetables Based","TZ08","None listed","131","3.4","0","0","11","9.4","0.5","0.4","7.4","0","0.7","0.2","84",637.4,"31.4",0,4,21,0.1,0.2,"0.8",0.3,149.4,0.2,0.2,"33.5","79.099999999999994","189.1","318.2","359.2","115.4","42.6","153.1","132.5","51.3","232.4","115.2",96,55,20,270.5,20.6,1.4,0,"0.3",0.1,0.4
"772","Potato samosa","F4","Vegetables Based","TZ08","None listed","194","3","0","0","9.1999999999999993","1.3","2.1","5.3","24.4","0","1.1000000000000001","0.2","91",0,"0",0,1,4,0.1,0,"0.7",0.1,7,0,0.4,"39","88","106","151","157","39","39","111","92","133","158","57",5,41,13,150,2,0.4,0,"0.3",0.1,0.2
"769","Pumpkin leaf relish without oil","F4","Vegetables Based","TZ08","None listed","16.8","0.8","0","0","0.2","0","0","0.1","3.7","0","1.8","0.2","21.2",343.7,"0",0,1,16.6,0,0,"0.3",0.1,59.5,0,0.2,"11.8","36.4","31.8","47.1","42.8","10","12.9","33.5","22.4","43","53.1","17.5",67.6,20.7,13.4,152.4,131.7,0.5,0,"0.1",0.1,0.2
"768","Pumpkin leaf relish with oil","F4","Vegetables Based","TZ08","None listed","63.8","0.7","0","0","5.7","4.9000000000000004","0.3","0.2","3.5","0","1.7","0.2","20",324.6,"0",0,1,15.7,0,0,"0.3",0.1,56.2,0,0.2,"11.2","34.4","33.1","55.6","42.5","13.5","9","37.6","24.3","41.4","44.6","16.2",63.8,19.6,12.6,143.9,124.4,0.5,0,"0.7",0.2,0.3
"770","Spinach relish with groundnut and oil","F4","Vegetables Based","TZ08","None listed","149","1.7","0","0","15.2","12.5","1.2","0.5","3.7","0","0.5","0.2","0.6",42.3,"0",0,0.1,2.8,0,0,"0.1",0.1,9.6,0,0,"9.3000000000000007","19.8","31","32","40.4","7.1","18.3","23.9","39.700000000000003","27.3","49.2","14.3",63.2,25.5,19.3,182.2,3.7,0.9,0,"0.1",0.1,0.1
"752","Spinach relish without oil","F4","Vegetables Based","TZ08","None listed","43.5","3.3","0","0","0.5","0","0","0.1","8.8000000000000007","0","1.2","0.1","35.1",43.8,"0",0,0,85.8,0.1,0.2,"0.9",0.4,88.6,0,0.2,"23","113","155","188","150","64","53","173","113","201","307","82",170.9,68.5,53.8,525.6,12,2.6,0,"0.3",0.1,0.1
"753","Spinach relish with oil","F4","Vegetables Based","TZ08","None listed","108","2.7","0","0","9","7.8","0.5","0.2","6.1","0","0.6","0.1","30",296.6,"0",0,0.2,23.2,0.1,0.2,"0.7",0.4,76.2,0,0.2,"18.399999999999999","94","109.6","302.7","106","53","55.9","138.30000000000001","90.7","144.6","164.6","80.7",152.9,55.2,45.7,68.7,306.4,2.2,0,"0.3",0.1,0.1
"771","Spinach relish with sesame seeds","F4","Vegetables Based","TZ08","None listed","61.8","3.2","0","0","3.8","0.5","1.4","1.7","5.5","0","1.6","0.1","398.2",264.3,"0",0,0.2,7.1,0.1,0.1,"0.8",0.3,60.7,0,0.1,"45","134.30000000000001","31.1","137.4","104.5","36.9","35.6","91.5","61.3","106.5","260","66.2",185.4,87,59.6,317.4,6.5,2.7,0,"0.8",0.4,0.3
"785","Tomato relish","F4","Vegetables Based","TZ08","None listed","34","1.1000000000000001","0","0","0.3","0.1","0.1","0.1","5.2","0","1.7","0","20.9",56,"0",0,0,18,0.1,0.1,"0.6",0.1,13,0,0.3,"11","28","31","40","45","9","6.6","29","14.6","27","65","17",10,32,13,250,9,0.5,0,"0.1",0.1,0.3
"451","Beer, commercial","G1","Miscellaneous","TZ08","None listed","41","0.3","0","0","0","0","0","0","3.7","0","0.2","0","0",0,"0",0,0,0,0,0,"0.5",0.1,6,0,0.1,"3","5","5","6","7","1","3","6","15","9","9","5",5,12,6,25,5,0,0,"0",0,0
"452","Beer, local, grain","G1","Miscellaneous","TZ08","None listed","41","0.3","0","0","0","0","0","0","3.7","0","0.2","0","0",0,"0",0,0,0,0,0,"0.5",0.1,6,0,0.1,"3","5","5","6","7","1","3","6","15","9","9","5",5,12,6,25,5,0,0,"0",0,0
"453","Beer, local, non-specific","G1","Miscellaneous","TZ08","None listed","41","0.3","0","0","0","0","0","0","3.7","0","0.2","0","0",0,"0",0,0,0,0,0,"0.5",0.1,6,0,0.1,"3","5","5","6","7","1","3","6","15","9","9","5",5,12,6,25,5,0,0,"0",0,0
"454","Blackcurrant, syrup, ribena","G1","Miscellaneous","TZ08","None listed","338","1.1000000000000001","0","0","2.2999999999999998","0.6","0","0.6","87.7","0","15.5","18.899999999999999","361",29,"0",0,6,34,0.1,0.1,"0.6",0.3,17,0,0.3,"11","40","46","69","69","11","17","29","23","52","34","17",40,40,29,659,0,1.1,0,"0",0.2,0.3
"455","Candy, choclate","G1","Miscellaneous","TZ08","None listed","479","4.2","0","0","30","17.8","10","1","63.1","0","5.9","54.5","84",0,"0",0,0.3,0,0.1,0.1,"0.4",0,13,0,0.1,"63","168","164","257","212","44","52","204","159","254","240","73",32,132,115,365,11,3.1,0,"1.6",0.7,0.8
"458","Carbonated, beverage, coca cola","G1","Miscellaneous","TZ08","None listed","37","0.1","0","0","0","0","0","0","9.6","0","0","9","0",0,"0",0,0,0,0,0,"0",0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0",3,12,1,1,4,0,0,"0",0,0
"471","Chili powder, red","G1","Miscellaneous","TZ08","None listed","318","12","0","0","17.3","3.3","2.8","8.4","56.6","0","25","1.1000000000000001","403",4161,"0",0,1,76,0.3,0.9,"8.6999999999999993",1.9,88,0,0.4,"156","444","390","630","534","144","228","372","252","504","576","246",148,293,152,2014,30,7.8,0,"2.5",0.4,2
"481","Chili sauce","G1","Miscellaneous","TZ08","None listed","169.9","0.5","0.1","0","0.1","0.4","0","0.1","38.299999999999997","0","0.6","34.6","4.5999999999999996",31.2,"0",0,0.1,14.6,0,0,"0.3",0,7.1,0,0.1,"4.2","12.4","12.2","18","18.2","4.0999999999999996","6.8","12.3","8.8000000000000007","13.1","20","7.5",6.9,17.5,8.4,129,283.8,0.4,0,"0.1",0,0.1
"160","Coconut immature, meat and water","G1","Miscellaneous","TZ08","None listed","70","0.5","0","0","3.4","3","0.1","0","10","0","0.9","7.4","32",0,"0",0,0,1,0,0,"0.2",0,8,0,0.1,"6","20","23","39","29","8","11","23","15","31","62","12",126,48,3,66,5,0.4,0,"0.1",0.1,0.2
"459","Cod liver oil","G1","Miscellaneous","TZ08","None listed","884","0","0","0","100","14.4","23.3","57.9","0","0","0","0","0",0,"0",0,6,0,0,0,"0",0,0,0,0,"0","0","0","0","0","0","0","0","0","0","0","0",0,0,0,0,0,0,0,"0",0,0
"472","Coffee, instant","G1","Miscellaneous","TZ08","None listed","200","10","0","0","0","0","0","0","40","0","0","0","600",0,"0",0,0,0,0,0,"0.3",0,0,0,0,"0","100","200","500","100","0","200","300","200","300","100","200",300,300,400,3600,300,10,0,"0",1,2
"460","Cricket","G1","Miscellaneous","TZ08","None listed","274","18.2","18.2","18.2","21.5","7.5","9.6","2.6","2","75","0","0","0",1,"1",1,0,2,0.7,0.2,"4.0999999999999996",0.3,3,1.6,0.7,"141","699","645","1185","1345","430","178","591","509","710","1044","509",90,424,62,545,55,2.5,2.5,"8.4",3,1.5
